,open,high,low,close,volume,value
2024-08-01 07:00:00,4547000.0,4551000.0,4531000.0,4532000.0,149.98796625,681040107.30261
2024-08-01 07:15:00,4535000.0,4538000.0,4515000.0,4519000.0,262.99936574,1189904514.41088
2024-08-01 07:30:00,4520000.0,4543000.0,4516000.0,4539000.0,120.17859595,544590919.97341
2024-08-01 07:45:00,4539000.0,4549000.0,4537000.0,4548000.0,108.60922058,493712477.81612
2024-08-01 08:00:00,4548000.0,4551000.0,4532000.0,4534000.0,119.60981171,543263660.07414
2024-08-01 08:15:00,4536000.0,4542000.0,4525000.0,4536000.0,126.90847167,575208076.95353
2024-08-01 08:30:00,4536000.0,4539000.0,4514000.0,4521000.0,264.68751514,1197030862.94604
2024-08-01 08:45:00,4524000.0,4526000.0,4517000.0,4518000.0,227.0695869,1026384864.91027
2024-08-01 09:00:00,4517000.0,4531000.0,4513000.0,4528000.0,257.39567251,1164674330.5432
2024-08-01 09:15:00,4528000.0,4534000.0,4514000.0,4514000.0,261.01893405,1181080228.80671
2024-08-01 09:30:00,4513000.0,4536000.0,4508000.0,4520000.0,378.14518162,1709079367.63037
2024-08-01 09:45:00,4520000.0,4535000.0,4501000.0,4529000.0,321.66388464,1453015965.86012
2024-08-01 10:00:00,4530000.0,4537000.0,4511000.0,4518000.0,193.12009747,873491455.51859
2024-08-01 10:15:00,4518000.0,4523000.0,4509000.0,4520000.0,298.06566945,1345828574.51522
2024-08-01 10:30:00,4520000.0,4522000.0,4478000.0,4506000.0,1039.72729589,4671546493.78225
2024-08-01 10:45:00,4506000.0,4510000.0,4485000.0,4493000.0,332.2956594,1493416903.74382
2024-08-01 11:00:00,4493000.0,4498000.0,4470000.0,4491000.0,609.43381733,2732171417.08509
2024-08-01 11:15:00,4491000.0,4491000.0,4454000.0,4468000.0,545.11624797,2436408269.76379
2024-08-01 11:30:00,4468000.0,4482000.0,4456000.0,4475000.0,209.52584145,937469348.05062
2024-08-01 11:45:00,4476000.0,4487000.0,4469000.0,4484000.0,142.32338648,637049303.07411
2024-08-01 12:00:00,4483000.0,4486000.0,4452000.0,4460000.0,362.57819656,1619389478.75196
2024-08-01 12:15:00,4460000.0,4476000.0,4450000.0,4476000.0,401.88776586,1792771340.98326
2024-08-01 12:30:00,4476000.0,4477000.0,4456000.0,4463000.0,240.10314628,1071891767.64314
2024-08-01 12:45:00,4461000.0,4468000.0,4450000.0,4450000.0,215.18881387,959681883.73251
2024-08-01 13:00:00,4452000.0,4465000.0,4447000.0,4463000.0,225.492761,1004297131.45221
2024-08-01 13:15:00,4464000.0,4465000.0,4430000.0,4438000.0,466.82268913,2074323893.56987
2024-08-01 13:30:00,4438000.0,4447000.0,4423000.0,4428000.0,316.71894887,1403776328.63235
2024-08-01 13:45:00,4428000.0,4431000.0,4397000.0,4409000.0,1118.26857911,4927464987.47562
2024-08-01 14:00:00,4410000.0,4426000.0,4394000.0,4426000.0,380.55760591,1676234254.31059
2024-08-01 14:15:00,4426000.0,4449000.0,4422000.0,4446000.0,443.50231218,1966558175.67558
2024-08-01 14:30:00,4445000.0,4461000.0,4441000.0,4461000.0,265.44071081,1180720521.24818
2024-08-01 14:45:00,4461000.0,4468000.0,4457000.0,4463000.0,300.42978708,1341182310.58842
2024-08-01 15:00:00,4465000.0,4468000.0,4451000.0,4454000.0,228.48452097,1018511699.71693
2024-08-01 15:15:00,4453000.0,4455000.0,4440000.0,4446000.0,131.85526802,586192631.77342
2024-08-01 15:30:00,4446000.0,4465000.0,4440000.0,4463000.0,199.92591285,890366059.3287
2024-08-01 15:45:00,4464000.0,4466000.0,4450000.0,4451000.0,209.64029057,934602218.18612
2024-08-01 16:00:00,4451000.0,4474000.0,4451000.0,4472000.0,259.30285072,1157991198.42804
2024-08-01 16:15:00,4469000.0,4471000.0,4457000.0,4467000.0,220.17683396,982954964.60443
2024-08-01 16:30:00,4466000.0,4466000.0,4456000.0,4458000.0,123.33737427,550090780.43947
2024-08-01 16:45:00,4458000.0,4462000.0,4450000.0,4452000.0,135.47217373,603538952.09571
2024-08-01 17:00:00,4452000.0,4464000.0,4452000.0,4460000.0,70.50541729,314387575.54858
2024-08-01 17:15:00,4460000.0,4469000.0,4456000.0,4467000.0,95.8721296,427809934.16837
2024-08-01 17:30:00,4467000.0,4474000.0,4465000.0,4470000.0,99.90196358,446541726.57546
2024-08-01 17:45:00,4473000.0,4479000.0,4466000.0,4478000.0,119.4698014,534355326.63679
2024-08-01 18:00:00,4478000.0,4489000.0,4471000.0,4485000.0,166.51002625,746019653.45691
2024-08-01 18:15:00,4485000.0,4493000.0,4481000.0,4490000.0,144.57388211,648809995.73396
2024-08-01 18:30:00,4488000.0,4492000.0,4474000.0,4477000.0,89.17990087,399606065.33191
2024-08-01 18:45:00,4477000.0,4481000.0,4463000.0,4467000.0,118.87777314,531573008.07296
2024-08-01 19:00:00,4467000.0,4471000.0,4460000.0,4471000.0,68.59741274,306235185.90179
2024-08-01 19:15:00,4468000.0,4480000.0,4465000.0,4478000.0,145.37093574,649705004.0234
2024-08-01 19:30:00,4477000.0,4480000.0,4473000.0,4480000.0,54.51813839,244119994.29352
2024-08-01 19:45:00,4480000.0,4481000.0,4477000.0,4477000.0,40.83830018,182919599.94674
2024-08-01 20:00:00,4481000.0,4482000.0,4471000.0,4472000.0,72.67663904,325452705.21855
2024-08-01 20:15:00,4472000.0,4481000.0,4469000.0,4478000.0,82.53522612,369241995.21129
2024-08-01 20:30:00,4478000.0,4484000.0,4475000.0,4480000.0,56.32371057,252300558.51131
2024-08-01 20:45:00,4480000.0,4483000.0,4475000.0,4479000.0,140.4565639,628976083.70249
2024-08-01 21:00:00,4480000.0,4492000.0,4476000.0,4491000.0,116.52528431,522341485.07135
2024-08-01 21:15:00,4492000.0,4500000.0,4486000.0,4492000.0,245.65023332,1104052151.25262
2024-08-01 21:30:00,4493000.0,4500000.0,4487000.0,4491000.0,143.89988341,646860881.56479
2024-08-01 21:45:00,4491000.0,4498000.0,4484000.0,4494000.0,90.27363872,405512603.5027
2024-08-01 22:00:00,4495000.0,4496000.0,4474000.0,4478000.0,164.14703718,736123059.88192
2024-08-01 22:15:00,4478000.0,4479000.0,4465000.0,4467000.0,163.20566843,729353082.41827
2024-08-01 22:30:00,4467000.0,4484000.0,4461000.0,4484000.0,98.53264904,440233324.39029
2024-08-01 22:45:00,4483000.0,4489000.0,4470000.0,4472000.0,115.66132928,518176958.89829
2024-08-01 23:00:00,4472000.0,4478000.0,4459000.0,4466000.0,132.410278,591336450.25355
2024-08-01 23:15:00,4465000.0,4465000.0,4444000.0,4445000.0,229.15629577,1020534783.9153
2024-08-01 23:30:00,4445000.0,4461000.0,4435000.0,4444000.0,368.41377973,1637059452.44415
2024-08-01 23:45:00,4442000.0,4444000.0,4418000.0,4418000.0,289.91247746,1283710862.66063
2024-08-02 00:00:00,4417000.0,4419000.0,4391000.0,4403000.0,726.27438128,3197639810.69347
2024-08-02 00:15:00,4403000.0,4410000.0,4390000.0,4394000.0,637.26550562,2803097682.11781
2024-08-02 00:30:00,4393000.0,4404000.0,4380000.0,4394000.0,711.12576866,3121600308.71339
2024-08-02 00:45:00,4394000.0,4406000.0,4378000.0,4388000.0,432.54365393,1897430404.55416
2024-08-02 01:00:00,4384000.0,4401000.0,4375000.0,4395000.0,410.05678729,1798160033.23056
2024-08-02 01:15:00,4397000.0,4400000.0,4370000.0,4375000.0,230.23021955,1008877316.00636
2024-08-02 01:30:00,4375000.0,4382000.0,4364000.0,4370000.0,344.74249414,1506983466.68388
2024-08-02 01:45:00,4369000.0,4389000.0,4367000.0,4379000.0,185.43483091,812261106.42273
2024-08-02 02:00:00,4379000.0,4386000.0,4363000.0,4364000.0,143.03033444,625161398.13389
2024-08-02 02:15:00,4364000.0,4375000.0,4360000.0,4368000.0,218.98766382,955585860.30033
2024-08-02 02:30:00,4368000.0,4375000.0,4358000.0,4360000.0,117.9889495,515191624.86904
2024-08-02 02:45:00,4360000.0,4401000.0,4360000.0,4401000.0,155.37282112,680950899.90054
2024-08-02 03:00:00,4397000.0,4401000.0,4363000.0,4387000.0,212.09593204,928417573.41877
2024-08-02 03:15:00,4392000.0,4407000.0,4384000.0,4390000.0,126.98636184,557936787.35166
2024-08-02 03:30:00,4390000.0,4390000.0,4351000.0,4351000.0,218.30958623,951897385.91048
2024-08-02 03:45:00,4352000.0,4366000.0,4351000.0,4362000.0,66.78986554,291006085.51568
2024-08-02 04:00:00,4362000.0,4386000.0,4360000.0,4384000.0,112.45639634,491656497.52191
2024-08-02 04:15:00,4384000.0,4397000.0,4374000.0,4394000.0,77.77305253,341122749.85103
2024-08-02 04:30:00,4397000.0,4407000.0,4395000.0,4400000.0,75.03475676,330203049.86913
2024-08-02 04:45:00,4400000.0,4422000.0,4399000.0,4417000.0,166.76516575,734797395.63346
2024-08-02 05:00:00,4415000.0,4421000.0,4410000.0,4420000.0,92.38082022,407861372.73146
2024-08-02 05:15:00,4420000.0,4420000.0,4404000.0,4407000.0,49.27249144,217392485.10263
2024-08-02 05:30:00,4407000.0,4442000.0,4407000.0,4437000.0,201.45475877,893316484.83076
2024-08-02 05:45:00,4440000.0,4470000.0,4439000.0,4466000.0,199.67172057,890062571.78579
2024-08-02 06:00:00,4466000.0,4472000.0,4455000.0,4455000.0,245.64835872,1096577151.31826
2024-08-02 06:15:00,4455000.0,4467000.0,4450000.0,4464000.0,128.44896123,572779821.18882
2024-08-02 06:30:00,4463000.0,4479000.0,4459000.0,4473000.0,117.7926067,525980778.4337
2024-08-02 06:45:00,4474000.0,4485000.0,4466000.0,4470000.0,135.49142628,606561612.80282
2024-08-02 07:00:00,4471000.0,4498000.0,4466000.0,4495000.0,124.4739243,558260153.71024
2024-08-02 07:15:00,4496000.0,4510000.0,4493000.0,4510000.0,330.32142075,1487209353.24602
2024-08-02 07:30:00,4511000.0,4535000.0,4508000.0,4516000.0,416.1722248,1880724947.07596
