,open,high,low,close,volume,value
2024-01-01 07:00:00,3071000.0,3081000.0,3070000.0,3078000.0,139.98331397,430385205.65424
2024-01-01 07:15:00,3077000.0,3090000.0,3076000.0,3088000.0,120.22268233,370448831.91816
2024-01-01 07:30:00,3088000.0,3095000.0,3084000.0,3089000.0,219.6886124,679047450.20871
2024-01-01 07:45:00,3089000.0,3093000.0,3069000.0,3078000.0,325.1887153,1000574026.44081
2024-01-01 08:00:00,3081000.0,3086000.0,3077000.0,3083000.0,139.79436986,430799201.56336
2024-01-01 08:15:00,3083000.0,3084000.0,3077000.0,3080000.0,64.15330135,197603250.60016
2024-01-01 08:30:00,3081000.0,3084000.0,3079000.0,3082000.0,147.93433874,455843529.55533
2024-01-01 08:45:00,3082000.0,3084000.0,3077000.0,3082000.0,189.35426353,583368474.53245
2024-01-01 09:00:00,3082000.0,3096000.0,3078000.0,3096000.0,310.93280075,960808641.10195
2024-01-01 09:15:00,3096000.0,3096000.0,3087000.0,3093000.0,163.23970939,504992473.94894
2024-01-01 09:30:00,3092000.0,3095000.0,3087000.0,3092000.0,200.27217572,619087022.85145
2024-01-01 09:45:00,3091000.0,3096000.0,3091000.0,3095000.0,92.42478276,286011700.82153
2024-01-01 10:00:00,3095000.0,3097000.0,3091000.0,3094000.0,81.47789941,252068673.88536
2024-01-01 10:15:00,3096000.0,3097000.0,3091000.0,3095000.0,79.03056082,244433226.77966
2024-01-01 10:30:00,3095000.0,3103000.0,3094000.0,3097000.0,218.13123245,675960748.5016
2024-01-01 10:45:00,3098000.0,3101000.0,3094000.0,3096000.0,114.60601747,354946461.77073
2024-01-01 11:00:00,3094000.0,3097000.0,3090000.0,3094000.0,131.67213163,407454855.39148
2024-01-01 11:15:00,3095000.0,3099000.0,3090000.0,3095000.0,103.98181219,321826993.62819
2024-01-01 11:30:00,3094000.0,3097000.0,3091000.0,3092000.0,55.97596543,173202444.29573
2024-01-01 11:45:00,3091000.0,3095000.0,3088000.0,3089000.0,179.18584309,553741721.305
2024-01-01 12:00:00,3089000.0,3093000.0,3088000.0,3090000.0,142.56214955,440471017.47167
2024-01-01 12:15:00,3090000.0,3090000.0,3080000.0,3081000.0,229.5352444,707813320.31012
2024-01-01 12:30:00,3081000.0,3086000.0,3076000.0,3079000.0,194.76583282,599983041.78385
2024-01-01 12:45:00,3079000.0,3081000.0,3074000.0,3075000.0,220.59549819,678537216.02462
2024-01-01 13:00:00,3075000.0,3077000.0,3072000.0,3077000.0,209.33497301,643653028.70903
2024-01-01 13:15:00,3077000.0,3080000.0,3070000.0,3074000.0,196.16504632,602652302.53007
2024-01-01 13:30:00,3074000.0,3078000.0,3073000.0,3074000.0,64.24862849,197613277.10433
2024-01-01 13:45:00,3077000.0,3082000.0,3074000.0,3082000.0,110.97882434,341452123.75006
2024-01-01 14:00:00,3081000.0,3087000.0,3079000.0,3086000.0,61.33677993,189096287.14089
2024-01-01 14:15:00,3086000.0,3088000.0,3078000.0,3080000.0,145.63150526,448985926.20236
