,open,high,low,close,volume,value
2024-06-01 00:00:00,5262000.0,5270000.0,5254000.0,5260000.0,184.16589567,969241929.13465
2024-06-01 00:15:00,5261000.0,5280000.0,5260000.0,5277000.0,199.05325627,1049133490.23783
2024-06-01 00:30:00,5277000.0,5280000.0,5254000.0,5264000.0,287.9979696,1515883513.61263
2024-06-01 00:45:00,5265000.0,5266000.0,5240000.0,5240000.0,267.35141928,1403417538.13265
2024-06-01 01:00:00,5240000.0,5251000.0,5220000.0,5231000.0,523.04514552,2736082106.07408
2024-06-01 01:15:00,5231000.0,5272000.0,5225000.0,5263000.0,175.94979041,922849113.15231
2024-06-01 01:30:00,5263000.0,5267000.0,5250000.0,5256000.0,124.00205876,652086308.2939
2024-06-01 01:45:00,5259000.0,5267000.0,5253000.0,5265000.0,66.34443058,349051237.76017
2024-06-01 02:00:00,5264000.0,5274000.0,5257000.0,5270000.0,115.82103089,610082134.53235
2024-06-01 02:15:00,5270000.0,5281000.0,5266000.0,5278000.0,38.67273263,204008469.38608
2024-06-01 02:30:00,5278000.0,5280000.0,5266000.0,5271000.0,52.85627992,278837751.57311
2024-06-01 02:45:00,5271000.0,5273000.0,5270000.0,5270000.0,24.20701862,127611708.97496
2024-06-01 03:00:00,5273000.0,5293000.0,5266000.0,5291000.0,113.74910875,600837369.82305
2024-06-01 03:15:00,5291000.0,5300000.0,5285000.0,5293000.0,78.02252269,412998343.90654
2024-06-01 03:30:00,5296000.0,5300000.0,5281000.0,5297000.0,95.74018394,506557207.90538
2024-06-01 03:45:00,5297000.0,5300000.0,5292000.0,5296000.0,25.25901736,133796960.53379
2024-06-01 04:00:00,5298000.0,5300000.0,5288000.0,5294000.0,36.25136802,191969761.87271
2024-06-01 04:15:00,5298000.0,5301000.0,5293000.0,5299000.0,75.03565107,397614584.17769
2024-06-01 04:30:00,5295000.0,5304000.0,5287000.0,5300000.0,164.16325924,869795468.91588
2024-06-01 04:45:00,5300000.0,5304000.0,5287000.0,5291000.0,78.81674803,417681492.14588
2024-06-01 05:00:00,5289000.0,5299000.0,5280000.0,5285000.0,59.82447106,316447111.27136
2024-06-01 05:15:00,5285000.0,5304000.0,5284000.0,5300000.0,47.50163964,251599279.09826
2024-06-01 05:30:00,5301000.0,5312000.0,5300000.0,5310000.0,93.94245382,498560660.82612
2024-06-01 05:45:00,5312000.0,5315000.0,5302000.0,5306000.0,69.99917118,371565143.2989
2024-06-01 06:00:00,5302000.0,5308000.0,5297000.0,5304000.0,54.53491249,289232995.48221
