,open,high,low,close,volume,value
2024-02-01 07:00:00,3146000.0,3151000.0,3136000.0,3148000.0,187.80545366,590021521.0667
2024-02-01 07:15:00,3148000.0,3155000.0,3143000.0,3154000.0,130.38416032,410611710.60751
2024-02-01 07:30:00,3152000.0,3155000.0,3149000.0,3153000.0,102.68218478,323738049.68895
2024-02-01 07:45:00,3153000.0,3162000.0,3153000.0,3160000.0,83.33518993,263070014.28702
2024-02-01 08:00:00,3159000.0,3161000.0,3149000.0,3154000.0,177.7279518,560579457.25108
2024-02-01 08:15:00,3154000.0,3162000.0,3150000.0,3159000.0,86.77495563,273945391.85894
2024-02-01 08:30:00,3160000.0,3164000.0,3157000.0,3158000.0,95.6530267,302365957.32383
2024-02-01 08:45:00,3161000.0,3161000.0,3148000.0,3150000.0,244.76877178,771449304.86734
2024-02-01 09:00:00,3150000.0,3156000.0,3148000.0,3154000.0,180.24668893,568131535.37412
2024-02-01 09:15:00,3154000.0,3158000.0,3145000.0,3145000.0,114.60093827,361092019.97565
2024-02-01 09:30:00,3146000.0,3149000.0,3135000.0,3143000.0,265.80663268,834898124.37507
2024-02-01 09:45:00,3144000.0,3154000.0,3144000.0,3151000.0,114.00047508,359222134.78737
2024-02-01 10:00:00,3151000.0,3153000.0,3134000.0,3136000.0,248.06001553,779947225.20455
2024-02-01 10:15:00,3139000.0,3140000.0,3103000.0,3116000.0,697.89435563,2177336253.82845
2024-02-01 10:30:00,3116000.0,3120000.0,3102000.0,3116000.0,384.00249662,1193968310.62651
2024-02-01 10:45:00,3117000.0,3121000.0,3101000.0,3101000.0,268.67734294,835165311.28947
2024-02-01 11:00:00,3101000.0,3112000.0,3100000.0,3112000.0,246.6311524,765636577.88044
2024-02-01 11:15:00,3113000.0,3119000.0,3110000.0,3117000.0,129.8139741,404390160.39662
2024-02-01 11:30:00,3118000.0,3118000.0,3112000.0,3115000.0,144.22260218,449154639.57248
2024-02-01 11:45:00,3115000.0,3121000.0,3114000.0,3121000.0,114.12290493,355731755.6584
2024-02-01 12:00:00,3121000.0,3123000.0,3117000.0,3119000.0,112.88136747,352241701.37727
2024-02-01 12:15:00,3123000.0,3123000.0,3113000.0,3113000.0,116.71954289,363673195.83387
2024-02-01 12:30:00,3114000.0,3122000.0,3110000.0,3120000.0,169.56885942,528135994.13284
2024-02-01 12:45:00,3120000.0,3121000.0,3110000.0,3113000.0,75.08901728,233955723.37865
2024-02-01 13:00:00,3113000.0,3115000.0,3108000.0,3110000.0,171.18229287,532588866.86332
2024-02-01 13:15:00,3110000.0,3115000.0,3108000.0,3109000.0,69.02832028,214786997.01487
2024-02-01 13:30:00,3109000.0,3121000.0,3105000.0,3117000.0,191.0097362,594503278.63846
2024-02-01 13:45:00,3117000.0,3119000.0,3115000.0,3115000.0,76.03967283,237038964.01951
2024-02-01 14:00:00,3115000.0,3124000.0,3110000.0,3123000.0,104.16872495,324733321.07729
2024-02-01 14:15:00,3124000.0,3124000.0,3118000.0,3122000.0,143.66867163,448478825.38371
2024-02-01 14:30:00,3122000.0,3126000.0,3120000.0,3125000.0,84.98011445,265464812.98316
2024-02-01 14:45:00,3126000.0,3129000.0,3122000.0,3129000.0,94.93883754,296712201.02902
2024-02-01 15:00:00,3129000.0,3143000.0,3126000.0,3137000.0,308.4591051,967658873.66636
2024-02-01 15:15:00,3137000.0,3140000.0,3133000.0,3134000.0,106.05040673,332483223.99117
2024-02-01 15:30:00,3135000.0,3141000.0,3134000.0,3134000.0,136.97051071,429629396.7393
2024-02-01 15:45:00,3134000.0,3136000.0,3131000.0,3134000.0,82.19746682,257585870.08441
2024-02-01 16:00:00,3134000.0,3136000.0,3132000.0,3135000.0,122.55808979,384121800.54129
2024-02-01 16:15:00,3135000.0,3141000.0,3135000.0,3141000.0,108.9562259,341882661.16753
2024-02-01 16:30:00,3141000.0,3141000.0,3135000.0,3138000.0,102.30241084,321050913.69584
2024-02-01 16:45:00,3138000.0,3138000.0,3130000.0,3130000.0,123.83860276,388033387.2222
2024-02-01 17:00:00,3134000.0,3134000.0,3126000.0,3130000.0,101.4257512,317379141.13858
2024-02-01 17:15:00,3130000.0,3134000.0,3125000.0,3130000.0,114.29655959,357641982.65126
2024-02-01 17:30:00,3131000.0,3133000.0,3126000.0,3131000.0,83.20639122,260434574.86495
2024-02-01 17:45:00,3131000.0,3132000.0,3128000.0,3130000.0,60.97237849,190862119.76984
2024-02-01 18:00:00,3130000.0,3133000.0,3129000.0,3132000.0,41.1811896,128941114.4337
2024-02-01 18:15:00,3132000.0,3137000.0,3130000.0,3130000.0,43.91160505,137589455.0155
2024-02-01 18:30:00,3130000.0,3133000.0,3120000.0,3123000.0,171.06308701,534700637.17423
2024-02-01 18:45:00,3123000.0,3128000.0,3120000.0,3125000.0,68.7839407,214759097.01005
2024-02-01 19:00:00,3124000.0,3133000.0,3122000.0,3130000.0,65.90366122,205961038.28335
