,open,high,low,close,volume,value
2025-05-01 09:00:00,136148000.0,140037000.0,136002000.0,139145000.0,1709.97264494,236629055960.21805
2025-05-02 09:00:00,139145000.0,140516000.0,137799000.0,138636000.0,1368.47182698,190226950549.3558
2025-05-03 09:00:00,138640000.0,138750000.0,137153000.0,137560000.0,624.59800168,86048039262.41418
2025-05-04 09:00:00,137598000.0,138082000.0,135582000.0,135652000.0,677.57783034,92819605415.80167
2025-05-05 09:00:00,135677000.0,136392000.0,132900000.0,134890000.0,1381.52834207,185565836745.54684
2025-05-06 09:00:00,134890000.0,137800000.0,133061000.0,137400000.0,1153.00089047,155575215463.68115
2025-05-07 09:00:00,137351000.0,138282000.0,136050000.0,137660000.0,1302.40326345,178936860435.0718
2025-05-08 09:00:00,137680000.0,145000000.0,137402000.0,144780000.0,3154.90070587,445620019181.009
2025-05-09 09:00:00,144688000.0,146200000.0,143500000.0,143720000.0,2080.11567877,300604179418.1245
2025-05-10 09:00:00,143726000.0,145315000.0,143500000.0,144964000.0,1243.871982,179600351414.76984
2025-05-11 09:00:00,144982000.0,146495000.0,144037000.0,145510000.0,1407.7751321,204503602863.27615
2025-05-12 09:00:00,145510000.0,147300000.0,142532000.0,144875000.0,2643.29601827,384709627704.4513
2025-05-13 09:00:00,144875000.0,146644000.0,143500000.0,145880000.0,1592.07970472,231500011356.93103
2025-05-14 09:00:00,145965000.0,146430000.0,144249000.0,145718000.0,1166.66900037,169844494205.07053
2025-05-15 09:00:00,145793000.0,146639000.0,143634000.0,146026000.0,1769.20196941,256644704012.70148
2025-05-16 09:00:00,146030000.0,147117000.0,145570000.0,146465000.0,1276.22182233,186864020488.8946
2025-05-17 09:00:00,146465000.0,146828000.0,145770000.0,146555000.0,861.64733995,126121874218.33208
2025-05-18 09:00:00,146580000.0,150600000.0,146555000.0,150458000.0,1866.44894706,277157288271.40625
2025-05-19 09:00:00,150296000.0,151199000.0,145500000.0,148699000.0,2401.08645573,354455857435.6369
2025-05-20 09:00:00,148700000.0,150990000.0,147743000.0,150424000.0,1919.88762969,286919449540.4765
2025-05-21 09:00:00,150424000.0,153301000.0,148810000.0,152356000.0,3078.69314991,464255347702.5485
2025-05-22 09:00:00,152356000.0,155323000.0,152070000.0,154861000.0,2781.67594178,428642979380.35846
2025-05-23 09:00:00,154861000.0,155169000.0,149258000.0,149878000.0,3245.40940679,493986376322.7763
2025-05-24 09:00:00,149962000.0,152700000.0,149422000.0,150660000.0,1063.00688169,160626638206.7191
2025-05-25 09:00:00,150680000.0,152946000.0,149916000.0,152133000.0,975.54766995,147247390195.17743
2025-05-26 09:00:00,152133000.0,153000000.0,151509000.0,152195000.0,987.97582253,150415154588.6237
2025-05-27 09:00:00,152197000.0,153218000.0,150001000.0,151323000.0,1629.83186829,247280385930.47882
2025-05-28 09:00:00,151323000.0,151608000.0,149520000.0,150280000.0,1140.46411905,171743128104.06027
2025-05-29 09:00:00,150280000.0,151291000.0,147160000.0,147370000.0,1717.72520344,256694760678.4399
2025-05-30 09:00:00,147370000.0,149000000.0,146300000.0,147044000.0,2171.38535825,320759946509.8581
