,open,high,low,close,volume,value
2024-01-01 09:00:00,57045000.0,58847000.0,57045000.0,58839000.0,3165.32092908,182491217914.30185
2024-01-02 09:00:00,58839000.0,60997000.0,58814000.0,60206000.0,8221.19868374,495038780463.7768
2024-01-03 09:00:00,60205000.0,60799000.0,54346000.0,58581000.0,16310.30692586,945841183535.2499
2024-01-04 09:00:00,58581000.0,60162000.0,57319000.0,59477000.0,6254.53768656,366025648066.8456
2024-01-05 09:00:00,59477000.0,59695000.0,57577000.0,59351000.0,4822.3896766,284352418527.13806
2024-01-06 09:00:00,59351000.0,59518000.0,58651000.0,59329000.0,2482.6262327,146681858163.83517
2024-01-07 09:00:00,59329000.0,59879000.0,58630000.0,59108000.0,3285.09256035,195332894541.23975
2024-01-08 09:00:00,59108000.0,63410000.0,57801000.0,63010000.0,11161.48689391,677313414712.9883
2024-01-09 09:00:00,63011000.0,64385000.0,60748000.0,62014000.0,9882.55128738,617115004717.8223
2024-01-10 09:00:00,62001000.0,65000000.0,59730000.0,63621000.0,16442.71360776,1023312951596.1451
2024-01-11 09:00:00,63621000.0,66779000.0,62246000.0,63550000.0,14392.35118741,923979801876.3722
2024-01-12 09:00:00,63560000.0,63820000.0,58200000.0,59435000.0,11517.51602146,705250093415.7546
2024-01-13 09:00:00,59430000.0,59860000.0,58174000.0,58968000.0,5542.07595015,326997534585.3025
2024-01-14 09:00:00,58968000.0,59254000.0,57312000.0,57391000.0,3950.54738176,230963494089.2534
2024-01-15 09:00:00,57380000.0,59340000.0,57332000.0,58354000.0,3967.32180816,231794647049.94147
2024-01-16 09:00:00,58416000.0,59577000.0,58169000.0,59196000.0,3748.9674189,220847570069.63248
2024-01-17 09:00:00,59197000.0,59300000.0,58269000.0,58776000.0,2837.33448993,166684664128.92538
2024-01-18 09:00:00,58776000.0,58900000.0,56754000.0,57284000.0,4268.88383965,247274595060.62836
2024-01-19 09:00:00,57281000.0,58180000.0,55935000.0,57739000.0,5634.88177074,319935326045.1161
2024-01-20 09:00:00,57738000.0,57796000.0,57242000.0,57517000.0,2127.46454183,122466062930.22649
2024-01-21 09:00:00,57550000.0,57942000.0,57350000.0,57387000.0,2003.6715815,115423278977.731
2024-01-22 09:00:00,57392000.0,57543000.0,54659000.0,54689000.0,6334.41138362,354946267211.27905
2024-01-23 09:00:00,54689000.0,55576000.0,53125000.0,55389000.0,7696.9657732,417612365974.9237
2024-01-24 09:00:00,55389000.0,55850000.0,54446000.0,55200000.0,3615.04171313,199193987331.73764
2024-01-25 09:00:00,55200000.0,55586000.0,54760000.0,55101000.0,2868.41775244,158151643849.23672
2024-01-26 09:00:00,55101000.0,58146000.0,54957000.0,57503000.0,5241.71188424,297208668227.302
2024-01-27 09:00:00,57526000.0,58189000.0,57046000.0,58086000.0,2217.23585074,127856613888.00935
2024-01-28 09:00:00,58086000.0,58880000.0,57400000.0,57855000.0,2804.05316336,163353578683.5286
2024-01-29 09:00:00,57855000.0,59210000.0,57561000.0,59101000.0,3400.58213496,198470118247.67715
2024-01-30 09:00:00,59129000.0,59863000.0,58600000.0,58965000.0,4111.4027948,243788049861.6119
