,open,high,low,close,volume,value
2024-11-01 09:00:00,3514000.0,3604000.0,3430000.0,3516000.0,22234.71357426,78081482061.56998
2024-11-02 09:00:00,3516000.0,3535000.0,3460000.0,3496000.0,8879.04296817,31072231687.2933
2024-11-03 09:00:00,3493000.0,3500000.0,3366000.0,3426000.0,16360.67448075,56004693083.0632
2024-11-04 09:00:00,3426000.0,3469000.0,3290000.0,3335000.0,17474.44070891,59187180696.61445
2024-11-05 09:00:00,3335000.0,3456000.0,3316000.0,3364000.0,18545.11863348,62875399074.74453
2024-11-06 09:00:00,3364000.0,3767000.0,3359000.0,3755000.0,67605.64742831,242808765964.32556
2024-11-07 09:00:00,3755000.0,3996000.0,3701000.0,3981000.0,77549.45915897,301637242267.4991
2024-11-08 09:00:00,3981000.0,4150000.0,3980000.0,4136000.0,56303.17740095,228163009667.56516
2024-11-09 09:00:00,4136000.0,4370000.0,4111000.0,4332000.0,51487.66492851,217528807671.71124
2024-11-10 09:00:00,4332000.0,4480000.0,4239000.0,4411000.0,79667.42987071,350232401034.0704
2024-11-11 09:00:00,4411000.0,4744000.0,4304000.0,4725000.0,94436.67599839,425613455738.6513
2024-11-12 09:00:00,4725000.0,4894000.0,4500000.0,4614000.0,114399.58980313,536127532322.3308
2024-11-13 09:00:00,4617000.0,4720000.0,4443000.0,4524000.0,78624.55264031,359584771216.968
2024-11-14 09:00:00,4523000.0,4609000.0,4250000.0,4331000.0,60396.76445997,270443591356.31253
2024-11-15 09:00:00,4332000.0,4437000.0,4281000.0,4359000.0,55055.53538293,239792794744.1718
2024-11-16 09:00:00,4358000.0,4600000.0,4326000.0,4402000.0,93673.91828829,415591460794.52313
2024-11-17 09:00:00,4403000.0,4441000.0,4260000.0,4329000.0,55854.27740223,243665211974.5452
2024-11-18 09:00:00,4330000.0,4545000.0,4298000.0,4511000.0,65533.18964987,287422928153.6785
2024-11-19 09:00:00,4511000.0,4540000.0,4328000.0,4372000.0,59172.97943945,259927782476.22433
2024-11-20 09:00:00,4373000.0,4426000.0,4300000.0,4338000.0,50466.16391361,219661255322.39038
2024-11-21 09:00:00,4338000.0,4733000.0,4309000.0,4685000.0,171843.33892139,787027882083.3922
2024-11-22 09:00:00,4684000.0,4789000.0,4350000.0,4614000.0,146127.28769417,677739961647.2914
2024-11-23 09:00:00,4613000.0,4821000.0,4572000.0,4727000.0,143847.9807842,674864414814.1405
2024-11-24 09:00:00,4725000.0,4805000.0,4492000.0,4672000.0,97500.64238663,453677236870.9255
2024-11-25 09:00:00,4672000.0,4932000.0,4555000.0,4759000.0,148214.90666338,709308382729.2284
2024-11-26 09:00:00,4759000.0,4826000.0,4572000.0,4654000.0,76285.74332921,357948154276.02637
2024-11-27 09:00:00,4653000.0,5130000.0,4605000.0,5070000.0,110089.52819386,538039091556.10925
2024-11-28 09:00:00,5071000.0,5106000.0,4944000.0,4988000.0,69262.01043321,348146000175.752
2024-11-29 09:00:00,4988000.0,5031000.0,4909000.0,4966000.0,53466.12119607,266118190530.1911
