,open,high,low,close,volume,value
2025-12-01 09:00:00,4487000.0,4500000.0,4079000.0,4193000.0,88080.84539986,372457511359.3442
2025-12-02 09:00:00,4192000.0,4518000.0,4156000.0,4452000.0,53907.98161619,233442393921.9273
2025-12-03 09:00:00,4453000.0,4770000.0,4436000.0,4737000.0,64214.47998486,294332042842.2119
2025-12-04 09:00:00,4736000.0,4813000.0,4583000.0,4676000.0,55285.80788927,261697667553.12408
2025-12-05 09:00:00,4672000.0,4761000.0,4470000.0,4525000.0,55323.89877067,256261339920.93106
2025-12-06 09:00:00,4528000.0,4593000.0,4507000.0,4551000.0,17049.67124255,77479272825.04037
2025-12-07 09:00:00,4552000.0,4699000.0,4362000.0,4582000.0,40781.52093433,185325237087.10562
2025-12-08 09:00:00,4582000.0,4730000.0,4550000.0,4655000.0,42032.1288929,195717192748.91245
2025-12-09 09:00:00,4652000.0,5026000.0,4602000.0,4912000.0,61117.13714345,294486182360.9266
2025-12-10 09:00:00,4912000.0,5108000.0,4873000.0,4938000.0,60790.58570185,302430476727.8428
2025-12-11 09:00:00,4939000.0,4945000.0,4693000.0,4813000.0,63958.92879298,306463016563.5818
2025-12-12 09:00:00,4813000.0,4856000.0,4565000.0,4611000.0,56322.61840414,265139099779.37177
2025-12-13 09:00:00,4611000.0,4674000.0,4591000.0,4651000.0,17527.5821689,81165803642.1356
2025-12-14 09:00:00,4650000.0,4670000.0,4531000.0,4576000.0,24844.33029317,114505980431.76627
2025-12-15 09:00:00,4576000.0,4720000.0,4337000.0,4434000.0,63184.9073986,286215329850.52716
2025-12-16 09:00:00,4434000.0,4442000.0,4285000.0,4406000.0,49512.59962866,216725868449.4314
2025-12-17 09:00:00,4406000.0,4500000.0,4179000.0,4229000.0,51180.78507876,221880888601.72937
2025-12-18 09:00:00,4229000.0,4449000.0,4150000.0,4211000.0,64415.05572016,276275748311.0786
2025-12-19 09:00:00,4211000.0,4486000.0,4180000.0,4440000.0,61063.65179977,266543275857.7398
2025-12-20 09:00:00,4441000.0,4470000.0,4416000.0,4432000.0,15073.69619179,66977626369.38642
2025-12-21 09:00:00,4433000.0,4480000.0,4383000.0,4465000.0,19977.98445876,88634391074.1091
2025-12-22 09:00:00,4468000.0,4578000.0,4422000.0,4490000.0,43848.7189658,197763462524.44443
2025-12-23 09:00:00,4488000.0,4524000.0,4330000.0,4422000.0,37247.15183936,164497658297.44284
2025-12-24 09:00:00,4422000.0,4424000.0,4271000.0,4346000.0,26115.2036845,113298616206.25009
2025-12-25 09:00:00,4346000.0,4370000.0,4254000.0,4275000.0,20006.79703828,86441893367.87494
2025-12-26 09:00:00,4275000.0,4382000.0,4252000.0,4290000.0,29138.21540955,125708928181.3101
2025-12-27 09:00:00,4290000.0,4301000.0,4272000.0,4284000.0,3959.56879819,16984625476.50718
