,open,high,low,close,volume,value
2025-03-01 09:00:00,3301000.0,3392000.0,3191000.0,3302000.0,38713.41266559,127471382622.44502
2025-03-02 09:00:00,3303000.0,3836000.0,3251000.0,3803000.0,143493.60113926,512103824018.0113
2025-03-03 09:00:00,3803000.0,3816000.0,3164000.0,3242000.0,103237.41486759,361002321385.0225
2025-03-04 09:00:00,3243000.0,3336000.0,3028000.0,3244000.0,80459.11167763,254275094569.4006
2025-03-05 09:00:00,3247000.0,3404000.0,3215000.0,3340000.0,44872.78394999,148379019746.79434
2025-03-06 09:00:00,3340000.0,3452000.0,3253000.0,3278000.0,44271.36978156,148998006893.01584
2025-03-07 09:00:00,3278000.0,3350000.0,3154000.0,3196000.0,51557.59294533,166847962388.97842
2025-03-08 09:00:00,3197000.0,3330000.0,3150000.0,3286000.0,32841.34340225,106246919288.24239
2025-03-09 09:00:00,3283000.0,3296000.0,2985000.0,3031000.0,49719.64162942,154520410257.12668
2025-03-10 09:00:00,3031000.0,3199000.0,2725000.0,2791000.0,95529.40093701,282365124723.3145
2025-03-11 09:00:00,2791000.0,2910000.0,2635000.0,2855000.0,97082.41937325,272142292939.06244
2025-03-12 09:00:00,2855000.0,2901000.0,2732000.0,2825000.0,79771.40243888,224914075924.34213
2025-03-13 09:00:00,2825000.0,2847000.0,2710000.0,2762000.0,44754.0062395,124514257273.70267
2025-03-14 09:00:00,2765000.0,2866000.0,2756000.0,2820000.0,28614.93592062,80496534833.05753
2025-03-15 09:00:00,2820000.0,2882000.0,2808000.0,2848000.0,19018.34323669,53972652968.754
2025-03-16 09:00:00,2848000.0,2855000.0,2746000.0,2781000.0,25573.30770589,71470396737.89317
2025-03-17 09:00:00,2781000.0,2848000.0,2761000.0,2818000.0,19551.12722675,54779985935.46289
2025-03-18 09:00:00,2817000.0,2838000.0,2758000.0,2831000.0,19218.54762982,53624023131.69182
2025-03-19 09:00:00,2830000.0,3039000.0,2820000.0,3013000.0,50073.76889593,147584840719.88608
2025-03-20 09:00:00,3013000.0,3037000.0,2887000.0,2926000.0,29318.59259867,86391279194.35132
2025-03-21 09:00:00,2926000.0,2944000.0,2858000.0,2910000.0,17908.661867,52080846421.33509
2025-03-22 09:00:00,2910000.0,2963000.0,2907000.0,2930000.0,11015.69978666,32338364332.59825
2025-03-23 09:00:00,2930000.0,2990000.0,2926000.0,2960000.0,12943.09164222,38325712709.06938
2025-03-24 09:00:00,2957000.0,3103000.0,2924000.0,3067000.0,28645.97307649,87138398116.01344
2025-03-25 09:00:00,3064000.0,3094000.0,3010000.0,3044000.0,22033.217464,67189222246.17766
2025-03-26 09:00:00,3044000.0,3061000.0,2938000.0,2972000.0,27718.32732569,83447817196.75288
2025-03-27 09:00:00,2972000.0,3007000.0,2942000.0,2958000.0,17949.09388996,53457326026.39626
2025-03-28 09:00:00,2960000.0,2974000.0,2777000.0,2828000.0,39476.7855392,112302474052.68025
2025-03-29 09:00:00,2829000.0,2849000.0,2691000.0,2729000.0,27360.68470704,75648369610.01062
2025-03-30 09:00:00,2729000.0,2763000.0,2655000.0,2702000.0,23100.41148998,62791141026.99932
