,open,high,low,close,volume,value
2024-02-01 09:00:00,58738000.0,59302000.0,57804000.0,59150000.0,2757.18048169,161060109648.93842
2024-02-02 09:00:00,59150000.0,59531000.0,58551000.0,59299000.0,2278.87315759,134728620635.56172
2024-02-03 09:00:00,59295000.0,59485000.0,59120000.0,59260000.0,1168.38699158,69320649322.95328
2024-02-04 09:00:00,59262000.0,59324000.0,58633000.0,58811000.0,1272.47453255,75191501973.40013
2024-02-05 09:00:00,58814000.0,59800000.0,58311000.0,58882000.0,2801.14722486,165309802322.86816
2024-02-06 09:00:00,58882000.0,59400000.0,58650000.0,59039000.0,2068.07481117,121948276958.82838
2024-02-07 09:00:00,59020000.0,60373000.0,58745000.0,60232000.0,4016.91251278,238381737380.20325
2024-02-08 09:00:00,60242000.0,62200000.0,60232000.0,62011000.0,4403.57321568,269421771730.88812
2024-02-09 09:00:00,62011000.0,64955000.0,61717000.0,63682000.0,8059.0341961,512755906366.25
2024-02-10 09:00:00,63682000.0,64890000.0,63062000.0,64549000.0,3520.61476764,225319150684.7367
2024-02-11 09:00:00,64549000.0,65500000.0,64256000.0,65230000.0,3675.68043315,238873276592.43555
2024-02-12 09:00:00,65231000.0,67444000.0,64887000.0,67002000.0,6674.5189116,441592898902.0397
2024-02-13 09:00:00,67002000.0,67698000.0,65800000.0,67309000.0,6757.73223342,452457508733.7282
2024-02-14 09:00:00,67309000.0,70300000.0,66800000.0,70199000.0,8040.24948851,555788800123.2118
2024-02-15 09:00:00,70195000.0,72216000.0,70190000.0,71253000.0,8360.6265065,596093200995.1085
2024-02-16 09:00:00,71253000.0,72500000.0,70782000.0,72128000.0,4895.5305616,351583502414.54065
2024-02-17 09:00:00,72134000.0,72267000.0,69595000.0,71530000.0,6239.93681452,443405034028.45605
2024-02-18 09:00:00,71500000.0,72158000.0,70669000.0,71964000.0,3622.39704322,258754010038.3827
2024-02-19 09:00:00,71968000.0,72412000.0,71728000.0,71755000.0,3590.53994514,258718607451.79404
2024-02-20 09:00:00,71755000.0,73100000.0,71010000.0,72191000.0,5210.9537578,374956852709.30115
2024-02-21 09:00:00,72160000.0,72465000.0,71100000.0,72397000.0,3784.15692927,271810716263.94452
2024-02-22 09:00:00,72397000.0,72399000.0,71458000.0,71601000.0,2956.43290437,212441719114.15668
2024-02-23 09:00:00,71600000.0,71835000.0,70657000.0,70805000.0,2937.89362228,209597391438.7119
2024-02-24 09:00:00,70804000.0,71467000.0,70542000.0,71107000.0,2768.92244263,196504422512.8034
2024-02-25 09:00:00,71107000.0,71595000.0,70907000.0,71256000.0,1867.42810931,132976936582.42847
2024-02-26 09:00:00,71256000.0,75000000.0,70000000.0,74742000.0,6152.52849944,445753506046.4029
2024-02-27 09:00:00,74741000.0,79183000.0,74554000.0,78619000.0,10168.66847875,789427020915.4601
2024-02-28 09:00:00,78621000.0,88424000.0,78082000.0,87634000.0,19254.09747335,1605842409329.8965
