,open,high,low,close,volume,value
2025-09-01 09:00:00,6114000.0,6250000.0,5923000.0,6025000.0,79154.97480709,482083853578.13184
2025-09-02 09:00:00,6026000.0,6135000.0,5951000.0,6027000.0,72085.90045342,435409929666.00464
2025-09-03 09:00:00,6030000.0,6213000.0,5974000.0,6164000.0,60822.31430829,370710823233.2787
2025-09-04 09:00:00,6164000.0,6213000.0,6000000.0,6039000.0,52040.89940365,317633707683.14954
2025-09-05 09:00:00,6040000.0,6258000.0,5983000.0,6030000.0,86642.86725439,527868377767.933
2025-09-06 09:00:00,6029000.0,6054000.0,5970000.0,5990000.0,22968.03918758,138054218337.77374
2025-09-07 09:00:00,5990000.0,6037000.0,5982000.0,6014000.0,24522.71363204,147263973716.58014
2025-09-08 09:00:00,6015000.0,6087000.0,5980000.0,6000000.0,54099.54166782,325411461667.4861
2025-09-09 09:00:00,6000000.0,6072000.0,5965000.0,6002000.0,51768.32690444,311231041481.6231
2025-09-10 09:00:00,6001000.0,6178000.0,5985000.0,6056000.0,65932.28270406,399757982466.52936
2025-09-11 09:00:00,6056000.0,6230000.0,6042000.0,6196000.0,74294.77526974,456607191857.07996
2025-09-12 09:00:00,6196000.0,6557000.0,6190000.0,6539000.0,72127.65275987,457717802979.829
2025-09-13 09:00:00,6538000.0,6609000.0,6377000.0,6471000.0,60212.46658856,391880765632.99414
2025-09-14 09:00:00,6472000.0,6500000.0,6355000.0,6403000.0,32037.71407899,206067597007.25595
2025-09-15 09:00:00,6403000.0,6474000.0,6237000.0,6304000.0,47023.77058418,297747584513.8777
2025-09-16 09:00:00,6304000.0,6325000.0,6184000.0,6261000.0,45638.98319997,284999309729.2805
2025-09-17 09:00:00,6261000.0,6419000.0,6180000.0,6358000.0,54263.66483327,340992610507.8865
2025-09-18 09:00:00,6358000.0,6440000.0,6323000.0,6365000.0,42744.80594295,272722209669.37106
2025-09-19 09:00:00,6365000.0,6411000.0,6221000.0,6272000.0,37913.99193469,239220355066.75208
2025-09-20 09:00:00,6272000.0,6306000.0,6252000.0,6287000.0,16379.72197412,102822423051.09653
2025-09-21 09:00:00,6286000.0,6293000.0,6230000.0,6231000.0,16291.22173221,101990114440.7379
2025-09-22 09:00:00,6231000.0,6245000.0,5897000.0,5994000.0,117483.51164217,703887276994.0693
2025-09-23 09:00:00,5994000.0,6019000.0,5854000.0,5932000.0,40871.39605637,243123681104.74295
2025-09-24 09:00:00,5933000.0,5977000.0,5831000.0,5889000.0,35715.9768436,211152829544.5041
2025-09-25 09:00:00,5890000.0,5903000.0,5565000.0,5619000.0,95599.57021992,547740868348.7305
2025-09-26 09:00:00,5619000.0,5840000.0,5618000.0,5817000.0,61358.28520663,351333173655.25226
2025-09-27 09:00:00,5817000.0,5818000.0,5716000.0,5781000.0,14940.42185502,86234858871.92361
2025-09-28 09:00:00,5782000.0,5932000.0,5727000.0,5931000.0,23795.46652588,138351159208.9621
2025-09-29 09:00:00,5931000.0,6038000.0,5842000.0,6009000.0,36958.91141701,219367997594.20197
