,open,high,low,close,volume,value
2024-03-01 09:00:00,85911000.0,88500000.0,85910000.0,87397000.0,6256.97193595,545793423395.0005
2024-03-02 09:00:00,87397000.0,87724000.0,86090000.0,86383000.0,5481.66253212,475836197640.3118
2024-03-03 09:00:00,86382000.0,87993000.0,85000000.0,87982000.0,6017.57168637,520339172689.89
2024-03-04 09:00:00,87978000.0,95586000.0,87302000.0,95500000.0,13254.11820787,1211101233989.3242
2024-03-05 09:00:00,95500000.0,97000000.0,88024000.0,91275000.0,22134.5823534,2068791243827.417
2024-03-06 09:00:00,91275000.0,94917000.0,88233000.0,93325000.0,12290.20386486,1132969096241.1963
2024-03-07 09:00:00,93325000.0,95678000.0,92670000.0,94060000.0,5792.49252841,544938284330.71326
2024-03-08 09:00:00,94044000.0,98543000.0,94000000.0,96237000.0,8721.93321965,835209405680.1185
2024-03-09 09:00:00,96237000.0,96420000.0,95120000.0,95946000.0,3946.68168858,378536088958.2131
2024-03-10 09:00:00,95946000.0,98445000.0,95904000.0,97495000.0,5997.98580277,584591822773.3928
2024-03-11 09:00:00,97501000.0,101940000.0,95132000.0,100404000.0,14017.56814882,1394027929273.16
2024-03-12 09:00:00,100404000.0,102350000.0,99000000.0,101200000.0,8326.93269496,840639249935.1646
2024-03-13 09:00:00,101200000.0,104865000.0,100909000.0,104122000.0,7708.11925332,796117209603.253
2024-03-14 09:00:00,104121000.0,105000000.0,100000000.0,102506000.0,10526.11243481,1082636743178.8175
2024-03-15 09:00:00,102506000.0,104131000.0,95600000.0,101000000.0,17862.96961701,1768528691395.1565
2024-03-16 09:00:00,101010000.0,102407000.0,95700000.0,96767000.0,7805.49537673,773300912136.6715
2024-03-17 09:00:00,96769000.0,100299000.0,94300000.0,99922000.0,10512.20194197,1018011483571.2373
2024-03-18 09:00:00,99934000.0,100233000.0,97623000.0,99040000.0,6061.17057346,601364533012.1357
2024-03-19 09:00:00,99042000.0,99700000.0,92027000.0,92572000.0,14040.62247096,1333253975751.9326
2024-03-20 09:00:00,92541000.0,100216000.0,89845000.0,99726000.0,14156.97655657,1336501266984.0964
2024-03-21 09:00:00,99726000.0,99801000.0,95000000.0,95552000.0,7441.53702699,724759488812.2096
2024-03-22 09:00:00,95618000.0,96500000.0,92222000.0,93855000.0,6646.70819911,625975200849.2533
2024-03-23 09:00:00,93850000.0,95609000.0,92593000.0,93274000.0,3672.55444643,344921898105.8299
2024-03-24 09:00:00,93317000.0,97252000.0,93079000.0,96624000.0,3888.32456609,369010924364.2194
2024-03-25 09:00:00,96624000.0,100500000.0,95600000.0,99202000.0,7510.92358508,736915127805.8601
2024-03-26 09:00:00,99202000.0,100800000.0,98830000.0,100051000.0,5187.8255505,518625422690.3721
2024-03-27 09:00:00,100051000.0,101900000.0,98700000.0,99890000.0,6873.29706874,687535364829.5654
2024-03-28 09:00:00,99890000.0,101725000.0,99251000.0,100900000.0,5332.23099753,535926456305.18634
2024-03-29 09:00:00,100900000.0,101100000.0,99210000.0,99801000.0,4351.27001019,435401166585.58826
2024-03-30 09:00:00,99876000.0,100317000.0,99455000.0,99985000.0,1962.11149493,196155308244.61237
