,open,high,low,close,volume,value
2024-07-01 00:00:00,4766000.0,4779000.0,4765000.0,4774000.0,114.91811549,548740419.21257
2024-07-01 01:00:00,4776000.0,4778000.0,4766000.0,4767000.0,101.46649684,484223283.39114
2024-07-01 02:00:00,4767000.0,4769000.0,4767000.0,4769000.0,0.23899961,1139313.23773
2024-07-01 06:00:00,4769000.0,4798000.0,4767000.0,4791000.0,521.36612138,2496024757.78091
2024-07-01 07:00:00,4793000.0,4848000.0,4791000.0,4839000.0,904.88871934,4369701328.78485
2024-07-01 08:00:00,4838000.0,4852000.0,4821000.0,4821000.0,735.75078762,3558742832.92931
2024-07-01 09:00:00,4821000.0,4835000.0,4808000.0,4835000.0,644.96395395,3109319335.50945
2024-07-01 10:00:00,4833000.0,4945000.0,4833000.0,4940000.0,2618.46222355,12831362048.29925
2024-07-01 11:00:00,4940000.0,4948000.0,4890000.0,4905000.0,1290.04122693,6337216321.34085
2024-07-01 12:00:00,4904000.0,4922000.0,4894000.0,4902000.0,684.1994903,3360091333.09942
2024-07-01 13:00:00,4902000.0,4909000.0,4882000.0,4890000.0,419.33502854,2053358156.65106
2024-07-01 14:00:00,4887000.0,4905000.0,4887000.0,4900000.0,315.80184442,1546884357.62148
2024-07-01 15:00:00,4900000.0,4905000.0,4885000.0,4896000.0,407.81362548,1996333586.82076
2024-07-01 16:00:00,4896000.0,4902000.0,4888000.0,4890000.0,314.58368974,1540346946.29098
2024-07-01 17:00:00,4890000.0,4897000.0,4857000.0,4879000.0,830.88509813,4050591743.48606
2024-07-01 18:00:00,4878000.0,4885000.0,4867000.0,4874000.0,511.63645399,2493603648.71607
2024-07-01 19:00:00,4874000.0,4885000.0,4861000.0,4865000.0,282.43965147,1375902838.95946
2024-07-01 20:00:00,4865000.0,4867000.0,4837000.0,4839000.0,654.41203696,3173601338.77276
2024-07-01 21:00:00,4839000.0,4880000.0,4839000.0,4871000.0,485.01075949,2358739969.8157
2024-07-01 22:00:00,4870000.0,4885000.0,4845000.0,4854000.0,555.12825491,2701078590.66402
2024-07-01 23:00:00,4854000.0,4878000.0,4843000.0,4872000.0,321.11349118,1560537541.0714
2024-07-02 00:00:00,4872000.0,4885000.0,4868000.0,4882000.0,372.45618863,1816684939.81417
2024-07-02 01:00:00,4878000.0,4884000.0,4867000.0,4872000.0,200.41308385,977135039.85308
2024-07-02 02:00:00,4868000.0,4900000.0,4861000.0,4898000.0,179.45754861,875911901.16584
2024-07-02 03:00:00,4898000.0,4909000.0,4875000.0,4892000.0,249.19432436,1219498273.76065
2024-07-02 04:00:00,4890000.0,4893000.0,4871000.0,4879000.0,94.01769912,459143887.87281
2024-07-02 05:00:00,4873000.0,4886000.0,4870000.0,4871000.0,110.61904996,539466847.6696
2024-07-02 06:00:00,4870000.0,4871000.0,4855000.0,4866000.0,255.88674201,1244516227.16934
2024-07-02 07:00:00,4862000.0,4865000.0,4812000.0,4833000.0,990.90548271,4783105944.64019
2024-07-02 08:00:00,4834000.0,4846000.0,4824000.0,4835000.0,273.65608219,1322218282.13074
2024-07-02 09:00:00,4835000.0,4845000.0,4818000.0,4843000.0,426.82626235,2062763930.81837
2024-07-02 10:00:00,4841000.0,4853000.0,4835000.0,4842000.0,322.11601732,1559805549.50255
