,open,high,low,close,volume,value
2024-04-01 00:00:00,5150000.0,5158000.0,5139000.0,5149000.0,393.67598183,2026636515.29713
2024-04-01 01:00:00,5145000.0,5164000.0,5143000.0,5153000.0,223.19928241,1150310975.4132
2024-04-01 02:00:00,5153000.0,5153000.0,5153000.0,5153000.0,4.74826678,24467818.71734
2024-04-01 06:00:00,5155000.0,5160000.0,5122000.0,5138000.0,539.11976408,2769013760.0182
2024-04-01 07:00:00,5139000.0,5160000.0,5132000.0,5148000.0,1014.02196116,5223820688.07581
2024-04-01 08:00:00,5148000.0,5173000.0,5148000.0,5161000.0,879.79034513,4543573708.36765
2024-04-01 09:00:00,5161000.0,5175000.0,5132000.0,5135000.0,1506.4805979,7763267294.81808
2024-04-01 10:00:00,5136000.0,5147000.0,5120000.0,5122000.0,956.52161651,4910766161.61691
2024-04-01 11:00:00,5121000.0,5130000.0,5110000.0,5126000.0,629.66638934,3224783191.21874
2024-04-01 12:00:00,5126000.0,5134000.0,5110000.0,5126000.0,676.29664213,3462687333.78254
2024-04-01 13:00:00,5125000.0,5128000.0,5111000.0,5112000.0,440.47408593,2255547135.43081
2024-04-01 14:00:00,5111000.0,5121000.0,5005000.0,5032000.0,3467.26241085,17532993176.1029
2024-04-01 15:00:00,5031000.0,5078000.0,5025000.0,5067000.0,2101.49120815,10611619317.18802
2024-04-01 16:00:00,5068000.0,5085000.0,5063000.0,5075000.0,735.29611761,3731270686.1341
2024-04-01 17:00:00,5075000.0,5085000.0,5045000.0,5056000.0,917.3042403,4643398219.71801
2024-04-01 18:00:00,5060000.0,5078000.0,5056000.0,5070000.0,463.47292963,2348797881.07973
2024-04-01 19:00:00,5069000.0,5076000.0,5045000.0,5075000.0,979.01558072,4951650213.04198
2024-04-01 20:00:00,5074000.0,5093000.0,5060000.0,5067000.0,812.20073113,4120268294.33149
2024-04-01 21:00:00,5067000.0,5095000.0,5060000.0,5093000.0,547.93666192,2784676263.69804
